# domain	grade	kind	question	answer
# GSM8K teach pack generated 2026-07-30T01:59:50.605888+00:00
# kinds: calc=hop atom, word=full Q, bridge=last-step→final
math	gsm8k	calc	162 times 2	324
math	gsm8k	word	Fiona completed 36 math questions in an hour. Shirley was able to complete twice as many math questions within that same time, and Kiana completed half of the sum of Fiona and Shirley's math questions. If they each did t	324
math	gsm8k	bridge	last step 162*2	324
math	gsm8k	bridge	result of 162*2	324
math	gsm8k	calc	8+3	11
math	gsm8k	calc	8 plus 3	11
math	gsm8k	calc	11*2	22
math	gsm8k	calc	11 times 2	22
math	gsm8k	calc	22*3	66
math	gsm8k	calc	22 times 3	66
math	gsm8k	word	Marcy's grade is electing their class president. Marcy got three times as many votes as Barry, who got twice as many as 3 more than the number of votes Joey got. If Joey got 8 votes, how many votes did Marcy get?	66
math	gsm8k	bridge	last step 22*3	66
math	gsm8k	bridge	result of 22*3	66
math	gsm8k	calc	1800+720	2520
math	gsm8k	calc	1800 plus 720	2520
math	gsm8k	calc	2520*4	10080
math	gsm8k	calc	2520 times 4	10080
math	gsm8k	word	A year ago, the total cost of buying a lawnmower was 2/5 times less than the cost it goes for now. If the cost was $1800 a year ago, calculate how much it would cost Mr. Lucian to buy 4 such lawnmowers.	10080
math	gsm8k	bridge	last step 2520*4	10080
math	gsm8k	bridge	result of 2520*4	10080
math	gsm8k	calc	10000/100000	.10
math	gsm8k	calc	10000 divided by 100000	.10
math	gsm8k	calc	200000+20000	220000
math	gsm8k	calc	200000 plus 20000	220000
math	gsm8k	word	John gets a bonus that's the same percentage every year. Last year he made $100,000 and got a $10,000 bonus. This year he makes $200,000. How much will John make this year when adding both his total pay and bonus togethe	220000
math	gsm8k	bridge	last step 200000+20000	220000
math	gsm8k	bridge	result of 200000+20000	220000
math	gsm8k	calc	400*0.05	20
math	gsm8k	calc	400 times 0.05	20
math	gsm8k	calc	10*20	200
math	gsm8k	calc	10 times 20	200
math	gsm8k	calc	10*5	50
math	gsm8k	calc	10 times 5	50
math	gsm8k	calc	200+50	250
math	gsm8k	calc	200 plus 50	250
math	gsm8k	word	Clarissa is responsible for getting 10 copies of a manuscript printed and having each copy bound. The printers charge $0.05 per page to copy it and $5.00 per manuscript to have it bound. If the manuscript is 400 pages, h	250
math	gsm8k	bridge	last step 200+50	250
math	gsm8k	bridge	result of 200+50	250
math	gsm8k	calc	4200/60	70
math	gsm8k	calc	4200 divided by 60	70
math	gsm8k	calc	150*15	2250
math	gsm8k	calc	150 times 15	2250
math	gsm8k	word	Roberto and Valerie are jumping rope at recess. Roberto can skip 4,200 times an hour. Valerie can skip 80 times a minute. If they jump rope for fifteen minutes straight, how many skips will they total?	2250
math	gsm8k	bridge	last step 150*15	2250
math	gsm8k	bridge	result of 150*15	2250
math	gsm8k	calc	12/3	4
math	gsm8k	calc	12 divided by 3	4
math	gsm8k	calc	4*30	120
math	gsm8k	calc	4 times 30	120
math	gsm8k	calc	12/2	6
math	gsm8k	calc	12 divided by 2	6
math	gsm8k	calc	6*30	180
math	gsm8k	calc	6 times 30	180
math	gsm8k	calc	120+180	300
math	gsm8k	calc	120 plus 180	300
math	gsm8k	calc	300/60	5
math	gsm8k	calc	300 divided by 60	5
math	gsm8k	word	It takes 30 minutes to make pizza dough and another 30 minutes in the oven for the pizza to cook. If one batch of pizza dough can make 3 pizzas but the oven can only fit 2 pizzas at a time, how many hours would it take f	5
math	gsm8k	bridge	last step 300/60	5
math	gsm8k	bridge	result of 300/60	5
math	gsm8k	calc	10	10
math	gsm8k	word	Frankie and Carla played 30 games of ping pong against each other. Frankie won half as many games as did Carla. How many games did Carla win?	20
math	gsm8k	bridge	last step 10	20
math	gsm8k	bridge	result of 10	20
math	gsm8k	calc	10+3*3	19
math	gsm8k	calc	19-14	5
math	gsm8k	calc	19 minus 14	5
math	gsm8k	word	A man is returning home from work and trying to decide which route to take. His first route option includes 3 stoplights. This route will take him 10 minutes if all three lights are green, but each light that is red will	5
math	gsm8k	bridge	last step 19-14	5
math	gsm8k	bridge	result of 19-14	5
math	gsm8k	calc	10+10	20
math	gsm8k	calc	10 plus 10	20
math	gsm8k	calc	10	10
math	gsm8k	calc	10*8	80
math	gsm8k	calc	10 times 8	80
math	gsm8k	word	At Snowflake Plastics, each employee gets 10 sick days and 10 vacation days per year. If Mark uses half his allotment of both types of days in a year, how many hours' worth of days does he have left if each day covers an	80
math	gsm8k	bridge	last step 10*8	80
math	gsm8k	bridge	result of 10*8	80
math	gsm8k	calc	2+1+3	6
math	gsm8k	word	Hadley wore his cowboy boots everywhere. He walked 2 miles to the grocery store in his boots. Then he walked 1 less than two miles to the pet store in his boots. Then, he walked one less than four miles back home in his 	6
math	gsm8k	bridge	last step 2+1+3	6
math	gsm8k	bridge	result of 2+1+3	6
math	gsm8k	calc	6*8	48
math	gsm8k	calc	6 times 8	48
math	gsm8k	calc	4*18	72
math	gsm8k	calc	4 times 18	72
math	gsm8k	calc	5*80	400
math	gsm8k	calc	5 times 80	400
math	gsm8k	calc	10/100*400	40
math	gsm8k	calc	400-40	360
math	gsm8k	calc	400 minus 40	360
math	gsm8k	calc	48+72+360	480
math	gsm8k	calc	5/100*480	24
math	gsm8k	calc	480+24	504
math	gsm8k	calc	480 plus 24	504
math	gsm8k	word	A shopping center sells T-shirts at $8 each, a sweater at $18, and a jacket at $80. The jacket is on sale with a 10% discount. The sales tax is 5%. Kevin wants to buy six T-shirts, four sweaters, and five jackets for his	504
math	gsm8k	bridge	last step 480+24	504
math	gsm8k	bridge	result of 480+24	504
math	gsm8k	calc	40*4	160
math	gsm8k	calc	40 times 4	160
math	gsm8k	calc	160*50	8000
math	gsm8k	calc	160 times 50	8000
math	gsm8k	calc	8000*.2	1600
math	gsm8k	calc	8000-1600	6400
math	gsm8k	calc	8000 minus 1600	6400
math	gsm8k	word	Jackson wants to impress his girlfriend by filling her hot tub with champagne. The hot tub holds 40 gallons of liquid. Each bottle of champagne holds 1 quart. (There are 4 quarts per gallon). If each bottle of champagne 	6400
math	gsm8k	bridge	last step 8000-1600	6400
math	gsm8k	bridge	result of 8000-1600	6400
math	gsm8k	calc	40*12	480
math	gsm8k	calc	40 times 12	480
math	gsm8k	calc	696-480	216
math	gsm8k	calc	696 minus 480	216
math	gsm8k	calc	12*1.5	18
math	gsm8k	calc	12 times 1.5	18
math	gsm8k	calc	216/18	12
math	gsm8k	calc	216 divided by 18	12
math	gsm8k	calc	40+12	52
math	gsm8k	calc	40 plus 12	52
math	gsm8k	word	A lot of people have been sick at Gary's workplace, so he's been working a lot of extra shifts to fill in for people. As a result, he's earned some overtime (where every hour after 40 he earns 1.5 times his normal wage.)	52
math	gsm8k	bridge	last step 40+12	52
math	gsm8k	bridge	result of 40+12	52
math	gsm8k	calc	1+5	6
math	gsm8k	calc	1 plus 5	6
math	gsm8k	calc	6-2	4
math	gsm8k	calc	6 minus 2	4
math	gsm8k	calc	4+7	11
math	gsm8k	calc	4 plus 7	11
math	gsm8k	calc	11+9	20
math	gsm8k	calc	11 plus 9	20
math	gsm8k	word	Earl started delivering newspapers on the first floor of a condominium building. He then went up 5 floors then went down 2 floors. He again went up 7 floors and found that he is 9 floors away from the top of the building	20
math	gsm8k	bridge	last step 11+9	20
math	gsm8k	bridge	result of 11+9	20
math	gsm8k	calc	9-4	5
math	gsm8k	calc	9 minus 4	5
math	gsm8k	calc	7-5	2
math	gsm8k	calc	7 minus 5	2
math	gsm8k	calc	9+2	11
math	gsm8k	calc	9 plus 2	11
math	gsm8k	word	It takes 7 years for an apple tree to bear fruit. If Lydia planted a tree when she was 4 years old and is now 9 years old, how old would she be when she gets to eat an apple from her tree for the first time?	11
math	gsm8k	bridge	last step 9+2	11
math	gsm8k	bridge	result of 9+2	11
math	gsm8k	word	James and Ali together own $250. If you know that James owns $40 more than Ali, then calculate the amount owned by James.	145
math	gsm8k	calc	30*2/5	12
math	gsm8k	calc	30-12	18
math	gsm8k	calc	30 minus 12	18
math	gsm8k	calc	18*2/3	12
math	gsm8k	calc	18-12	6
math	gsm8k	calc	18 minus 12	6
math	gsm8k	word	A club with 30 members ordered fruit juices. Two-fifths of them ordered lemon juice. One-third of the remaining members ordered mango juice, and the rest ordered orange juice. How many members ordered orange juice?	6
math	gsm8k	bridge	last step 18-12	6
math	gsm8k	bridge	result of 18-12	6
math	gsm8k	calc	30*3	90
math	gsm8k	calc	30 times 3	90
math	gsm8k	calc	40+28	68
math	gsm8k	calc	40 plus 28	68
math	gsm8k	calc	90-68	22
math	gsm8k	calc	90 minus 68	22
math	gsm8k	word	Maggie picked 40 apples. Kelsey picked 28 apples. Layla picked some apples, too. The three averaged 30 apples picked. How many did Layla pick?	22
math	gsm8k	bridge	last step 90-68	22
math	gsm8k	bridge	result of 90-68	22
math	gsm8k	calc	3*8	24
math	gsm8k	calc	3 times 8	24
math	gsm8k	calc	2*9	18
math	gsm8k	calc	2 times 9	18
math	gsm8k	calc	10*5	50
math	gsm8k	calc	10 times 5	50
math	gsm8k	calc	24+18+50	92
math	gsm8k	word	Joey wants to buy the latest released pair of designer High Jump basketball sneakers. He plans to mow 3 neighbors’ lawns for $8 a lawn, sell 2 collectible figures to his friends for $9 each, and work an after-school job 	92
math	gsm8k	bridge	last step 24+18+50	92
math	gsm8k	bridge	result of 24+18+50	92
math	gsm8k	calc	20*2	40
math	gsm8k	calc	20 times 2	40
math	gsm8k	calc	20*2	40
math	gsm8k	calc	20 times 2	40
math	gsm8k	calc	180-(40+40)	100
math	gsm8k	word	A couple's wedding reception had 180 people. The bride and groom had each invited 20 couples from their side of the family. The remaining guests were friends. How many friends attended the reception?	100
math	gsm8k	bridge	last step 180-(40+40)	100
math	gsm8k	bridge	result of 180-(40+40)	100
math	gsm8k	calc	110-8	102
math	gsm8k	calc	110 minus 8	102
math	gsm8k	calc	102+5	107
math	gsm8k	calc	102 plus 5	107
math	gsm8k	calc	102+107+110	319
math	gsm8k	word	Stan weighs 5 more pounds than Steve. Steve is eight pounds lighter than Jim. If Jim weighs 110 pounds and the three of them crowd onto a scale at the same time, what is their total weight?	319
math	gsm8k	bridge	last step 102+107+110	319
math	gsm8k	bridge	result of 102+107+110	319
math	gsm8k	calc	3*1	3
math	gsm8k	calc	3 times 1	3
math	gsm8k	calc	4*1.5	6
math	gsm8k	calc	4 times 1.5	6
math	gsm8k	calc	3+6	9
math	gsm8k	calc	3 plus 6	9
math	gsm8k	word	Kat decides she wants to start a boxing career. She gets a gym membership and spends 1 hour in the gym 3 times a week doing strength training. She also trained at the boxing gym 4 times a week for 1.5 hours. How many hou	9
math	gsm8k	bridge	last step 3+6	9
math	gsm8k	bridge	result of 3+6	9
math	gsm8k	calc	6000*12	72000
math	gsm8k	calc	6000 times 12	72000
math	gsm8k	calc	6000*30/100	1800
math	gsm8k	calc	6000+1800	7800
math	gsm8k	calc	6000 plus 1800	7800
math	gsm8k	calc	72000+93600+93600	259200
math	gsm8k	word	Kirt has a $6000 monthly salary when he started his job. After a year of working, his salary increased by 30%. How much are his total earnings after 3 years?	259200
math	gsm8k	bridge	last step 72000+93600+93600	259200
math	gsm8k	bridge	result of 72000+93600+93600	259200
math	gsm8k	calc	12*3	36
math	gsm8k	calc	12 times 3	36
math	gsm8k	calc	10*3	30
math	gsm8k	calc	10 times 3	30
math	gsm8k	calc	36+30	66
math	gsm8k	calc	36 plus 30	66
math	gsm8k	word	Julia is performing in her high school musical this weekend and her family wants to come to the show. Tickets are $12 for adults and $10 for children. If her mom, dad, grandma, and three little sisters come to the show, 	66
math	gsm8k	bridge	last step 36+30	66
math	gsm8k	bridge	result of 36+30	66
math	gsm8k	calc	5*100	500
math	gsm8k	calc	5 times 100	500
math	gsm8k	calc	2500	2500
math	gsm8k	calc	2500/25	100
math	gsm8k	calc	2500 divided by 25	100
math	gsm8k	word	Ian is looking to lose some weight. He decides to start jogging around his apartment complex every night to burn some calories. He does 5 laps around the complex every night. Each lap is 100 feet. If it takes 25 feet of 	100
math	gsm8k	bridge	last step 2500/25	100
math	gsm8k	bridge	result of 2500/25	100
math	gsm8k	calc	156+36	192
math	gsm8k	calc	156 plus 36	192
math	gsm8k	calc	1/8*192	24
math	gsm8k	calc	24*3	72
math	gsm8k	calc	24 times 3	72
math	gsm8k	calc	192-72	120
math	gsm8k	calc	192 minus 72	120
math	gsm8k	calc	156-120	36
math	gsm8k	calc	156 minus 120	36
math	gsm8k	word	Andy started out the year weighing 156 pounds. He then grew 3 inches and gained 36 pounds. Andy wasn't happy with his weight and decided to exercise. Over the next 3 months, he lost an eighth of his weight every month. H	36
math	gsm8k	bridge	last step 156-120	36
math	gsm8k	bridge	result of 156-120	36
math	gsm8k	calc	25-8	17
math	gsm8k	calc	25 minus 8	17
math	gsm8k	calc	17+13	30
math	gsm8k	calc	17 plus 13	30
math	gsm8k	word	Leticia, Nina, and Rosalie have a total of 25 people on their dance team. If 8 people quit, but 13 new people got in, how many people are there now on the team?	30
math	gsm8k	bridge	last step 17+13	30
math	gsm8k	bridge	result of 17+13	30
math	gsm8k	calc	35/5	7
math	gsm8k	calc	35 divided by 5	7
math	gsm8k	calc	9*7	63
math	gsm8k	calc	9 times 7	63
math	gsm8k	word	During the holidays, Lance works as a merchandiser. He works 35 hours a week, spread equally over 5 workdays. If Lance earns $9 an hour, how much does he make on each workday?	63
math	gsm8k	bridge	last step 9*7	63
math	gsm8k	bridge	result of 9*7	63
math	gsm8k	calc	2+1	3
math	gsm8k	calc	2 plus 1	3
math	gsm8k	calc	2*3	6
math	gsm8k	calc	2 times 3	6
math	gsm8k	calc	0+1	1
math	gsm8k	calc	0 plus 1	1
math	gsm8k	calc	3+6+1	10
math	gsm8k	calc	3+6+1+10	20
math	gsm8k	calc	20/5	4
math	gsm8k	calc	20 divided by 5	4
math	gsm8k	word	Emily wants to know how much it rained last week. She sees that it rained 2 inches on Monday morning and 1 more inch later that day. It rained twice that much on Tuesday. It did not rain on Wednesday but on Thursday it r	4
math	gsm8k	bridge	last step 20/5	4
math	gsm8k	bridge	result of 20/5	4
math	gsm8k	calc	6*3	18
math	gsm8k	calc	6 times 3	18
math	gsm8k	calc	6*12	72
math	gsm8k	calc	6 times 12	72
math	gsm8k	calc	72/4	18
math	gsm8k	calc	72 divided by 4	18
math	gsm8k	calc	18*5	90
math	gsm8k	calc	18 times 5	90
math	gsm8k	calc	90-18	72
math	gsm8k	calc	90 minus 18	72
math	gsm8k	word	Jonah bought 6 pineapples for $3 each. Each pineapple could be cut into 12 pineapple rings. He sold 4 pineapple rings for $5 each. How much profit did Jonah make?	72
math	gsm8k	bridge	last step 90-18	72
math	gsm8k	bridge	result of 90-18	72
math	gsm8k	calc	(2/5)*500	200
math	gsm8k	calc	200+500	700
math	gsm8k	calc	200 plus 500	700
math	gsm8k	calc	(15/100)*700	105
math	gsm8k	calc	595-500	95
math	gsm8k	calc	595 minus 500	95
math	gsm8k	word	Mrs. Smith wanted to buy wears worth $500. She went to a boutique with the $500 but by the time she had picked out everything she liked, she realized that she would need two-fifths more money than she had. If the shop ow	95
math	gsm8k	bridge	last step 595-500	95
math	gsm8k	bridge	result of 595-500	95
math	gsm8k	calc	13*8	104
math	gsm8k	calc	13 times 8	104
math	gsm8k	calc	4*23	92
math	gsm8k	calc	4 times 23	92
math	gsm8k	calc	104-92	12
math	gsm8k	calc	104 minus 92	12
math	gsm8k	word	At a certain bookstore, the best-selling book, "TOP," costs $8. The least-selling book, "ABC," costs $23. Thirteen "TOP" books and four "ABC" books were sold last week. What is the difference in the bookstore's earnings 	12
math	gsm8k	bridge	last step 104-92	12
math	gsm8k	bridge	result of 104-92	12
math	gsm8k	calc	40+50	90
math	gsm8k	calc	40 plus 50	90
math	gsm8k	calc	160-90	70
math	gsm8k	calc	160 minus 90	70
math	gsm8k	word	The perimeter of a triangle is 160 cm. If two of the sides are 40 cm and 50 cm, calculate the length of the third side?	70
math	gsm8k	bridge	last step 160-90	70
math	gsm8k	bridge	result of 160-90	70
math	gsm8k	calc	11+6+8	25
math	gsm8k	calc	25-5	20
math	gsm8k	calc	25 minus 5	20
math	gsm8k	word	Before getting to work, Jess has a few errands to run. Jess has to walk 11 blocks to the store and 6 blocks to the gallery, before walking the final 8 blocks to arrive at work. If Jess has already walked 5 blocks, how ma	20
math	gsm8k	bridge	last step 25-5	20
math	gsm8k	bridge	result of 25-5	20
math	gsm8k	word	There are 40 Judges in the state of Rhode Island. 10 percent of Judges are under 30 years old. 60 percent of Judges are 30-50 years old. The rest of the Judges are over 50 years old. How many Judges are over 50 years old	12
math	gsm8k	calc	100*50	5000
math	gsm8k	calc	100 times 50	5000
math	gsm8k	calc	5000-500	4500
math	gsm8k	calc	5000 minus 500	4500
math	gsm8k	word	Hally and her friends organized a high school reunion. To cover the cost of a late-night party that they planned for at the reunion, each attendee had to pay $100. After the party, Hally and her friends realized that the	4500
math	gsm8k	bridge	last step 5000-500	4500
math	gsm8k	bridge	result of 5000-500	4500
math	gsm8k	calc	7300+5200	12500
math	gsm8k	calc	7300 plus 5200	12500
math	gsm8k	calc	16000-12500	3500
math	gsm8k	calc	16000 minus 12500	3500
math	gsm8k	word	There is a 5,200 sq. ft. house and a 7,300 sq. ft. house next to each other. The smaller house is being expanded. If the new total square footage of both houses is 16,000 sq. ft., how much is the smaller house being expa	3500
math	gsm8k	bridge	last step 16000-12500	3500
math	gsm8k	bridge	result of 16000-12500	3500
math	gsm8k	calc	64*4	256
math	gsm8k	calc	64 times 4	256
math	gsm8k	calc	256+64+32	352
math	gsm8k	calc	352/16	22
math	gsm8k	calc	352 divided by 16	22
math	gsm8k	word	MIlle is making snack packs for her kindergarten class. She's going to divide 64 pretzels, four times as many goldfish, and 32 suckers into baggies for the 16 kids in the class. How many items does each baggie have?	22
math	gsm8k	bridge	last step 352/16	22
math	gsm8k	bridge	result of 352/16	22
math	gsm8k	calc	30*10	300
math	gsm8k	calc	30 times 10	300
math	gsm8k	calc	300*2	600
math	gsm8k	calc	300 times 2	600
math	gsm8k	word	Michael has a lot of matchsticks at home and decides to use them to make miniature models. As he is about to start crafting, he has second thoughts and decides to only use half of his pile of matchsticks. He creates 30 m	600
